1100100088498,04/14/17,AM,DB
1100100087854,04/14/17,AM,DB
1100100089033,04/14/17,AM,DB
1100100088480,04/14/17,AM,DB
1100100088464,04/14/17,AM,DB
1100100088845,04/14/17,AM,DB
1100100088530,04/14/17,AM,DB
1100100088878,04/14/17,AM,DB
1100100089488,04/14/17,AM,DB
1100100089496,04/14/17,AM,DB
1100100087672,04/14/17,AM,DB
1100100088191,04/14/17,AM,DB
1100100088449,04/14/17,AM,DB
